Date Stock Sentiment
Apr_02_2018 $amd -4.915706420859047
Apr_02_2018 $tsla 0.5381338446456154
Apr_02_2018 $twmjf 0
Apr_02_2018 $fusz -2.2029694232206243
Apr_02_2018 $amzn -4.039628084235203
Apr_02_2018 $msft -0.57991948105239
Apr_02_2018 $aapl -0.7352544399785861
Apr_02_2018 $billions 0
Apr_02_2018 $nvda 1.851936583487726
Apr_02_2018 $goog 0.40776283548109005
Apr_02_2018 $nflx -5.950575686154723
Apr_02_2018 $3 0
Apr_02_2018 $orcl 0
Apr_02_2018 $cann 0
Apr_02_2018 $sfor 0
Apr_02_2018 $amat -5.765534746362977
Apr_02_2018 $aphqf 0
Apr_02_2018 $goph 0
Apr_02_2018 $vend 0
Apr_02_2018 $googl -5.434474367866918
Apr_02_2018 $fb -10.283889418604192
Apr_02_2018 $csco 0
Apr_02_2018 $intc -7.4299792999839145
Apr_02_2018 $twx 0
Apr_02_2018 $cmcsa 5.780260898323858
Apr_02_2018 $cmcsk 0
Apr_02_2018 $c 2.5659932641545664
Apr_02_2018 $500k 0
Apr_02_2018 $1 -5.075148692885808
Apr_02_2018 $btsc 0
Apr_02_2018 $twtr 0.8109748993631438
Apr_02_2018 $mu 3.1465288832848533
Apr_02_2018 $agn 9.519096851059878
Apr_02_2018 $brk 11.028539787646421
Apr_02_2018 $crm 4.688689784761796
Apr_02_2018 $cmg 10.566630917966677
Apr_02_2018 $dis 11.391037623558843
Apr_02_2018 $ezrx 7.672425341971495
Apr_02_2018 $f 3.8554636066460297
Apr_02_2018 $gikd 7.672425341971495
Apr_02_2018 $hlf 10.823250244219263
Apr_02_2018 $iep 6.087462841250339
Apr_02_2018 $ibm 5.846454741746545
Apr_02_2018 $jnj 4.502500340529183
Apr_02_2018 $ko 10.164747278480139
Apr_02_2018 $vix 6.781359713524659
Apr_02_2018 $ebay 1.2995602818589078
Apr_02_2018 $spy 3.881203713264025
Apr_02_2018 $9 4.214843965184499
Apr_02_2018 $12 4.628031222613042
Apr_02_2018 $roku 0
Apr_02_2018 $snap -1.0581756142820942
Apr_02_2018 $nwurf 0
Apr_02_2018 $inno 4.512554005193106
Apr_02_2018 $akam 5.087462841250339
Apr_02_2018 $pfe 7.175641919583432
Apr_02_2018 $hyg 3.415037499278844
Apr_02_2018 $tlt 2.415037499278844
Apr_02_2018 $iwm 0
Apr_02_2018 $qqq 1.1896173852448273
Apr_02_2018 $cl_f 0
Apr_02_2018 $hg_f 0
Apr_02_2018 $uup 0
Apr_02_2018 $gld 3.7587549188043012
Apr_02_2018 $xbt 0
