Date Stock Sentiment
Apr_03_2018 $sbux 4.1653113261291805
Apr_03_2018 $nke 0
Apr_03_2018 $mat 0
Apr_03_2018 $jd 0
Apr_03_2018 $mini 0
Apr_03_2018 $nanox 0
Apr_03_2018 $lsk 0
Apr_03_2018 $val 0
Apr_03_2018 $crx 0
Apr_03_2018 $unify 0
Apr_03_2018 $zeit 0
Apr_03_2018 $tag 0
Apr_03_2018 $opal 0
Apr_03_2018 $xpy 0
Apr_03_2018 $bitgold 0
Apr_03_2018 $rex 0
Apr_03_2018 $bln 0
Apr_03_2018 $dot 0
Apr_03_2018 $pzm 0
Apr_03_2018 $ebch 0
Apr_03_2018 $jwl 0
Apr_03_2018 $mrns 0
Apr_03_2018 $un 0
Apr_03_2018 $tap 0
Apr_03_2018 $ebay 0
Apr_03_2018 $nv 0
Apr_03_2018 $xon 0
Apr_03_2018 $3b 0
Apr_03_2018 $450 0
Apr_03_2018 $trtc 0
Apr_03_2018 $cbis 0
Apr_03_2018 $usrm 0
Apr_03_2018 $owcp 0
Apr_03_2018 $lqmt 0
Apr_03_2018 $mcig 0
Apr_03_2018 $mmex 0
Apr_03_2018 $dolv 0
Apr_03_2018 $ngtf 0
Apr_03_2018 $niobf 0
Apr_03_2018 $brgrf 0
Apr_03_2018 $yinn 0
Apr_03_2018 $bidu 0
Apr_03_2018 $cmcm 0
Apr_03_2018 $onci 0
Apr_03_2018 $kndi 0
Apr_03_2018 $potn 0
Apr_03_2018 $mara 0
Apr_03_2018 $mark 0
Apr_03_2018 $casc 0
Apr_03_2018 $nphc 0
Apr_03_2018 $ssof 0
Apr_03_2018 $bofi 0
Apr_03_2018 $mdlz 6.965323140431482
Apr_03_2018 $pmbc 0
Apr_03_2018 $h 0
Apr_03_2018 $gil 0
Apr_03_2018 $sem 0
Apr_03_2018 $med 0
Apr_03_2018 $egle 0
Apr_03_2018 $air 0
Apr_03_2018 $bcov 0
Apr_03_2018 $ttd 0
Apr_03_2018 $kopn 9.139694046904985
Apr_03_2018 $bx 0
Apr_03_2018 $gme 3.883354293645201
Apr_03_2018 $atvi 5.116401725648235
Apr_03_2018 $low 0
Apr_03_2018 $atus 0
Apr_03_2018 $dal 0
Apr_03_2018 $pg 0
Apr_03_2018 $hd 0
Apr_03_2018 $pybi 0
Apr_03_2018 $wynn 0
Apr_03_2018 $inyc 0
Apr_03_2018 $amat 4.843383231241818
Apr_03_2018 $amgn 0
Apr_03_2018 $adm 0
Apr_03_2018 $adp 0
Apr_03_2018 $cl 3.2073753856957246
Apr_03_2018 $fls 0
Apr_03_2018 $ftv 0
Apr_03_2018 $l 0
Apr_03_2018 $hst 0
Apr_03_2018 $gdx 0
Apr_03_2018 $pypl -4.563860702619455
Apr_03_2018 $aig 0
Apr_03_2018 $alb 0
Apr_03_2018 $alk 0
Apr_03_2018 $crus 0
Apr_03_2018 $gt 0
Apr_03_2018 $hain 0
Apr_03_2018 $has 0
Apr_03_2018 $mrk 0
Apr_03_2018 $pacb 0
Apr_03_2018 $play 3.6139013851190507
Apr_03_2018 $s 8.497016048327543
Apr_03_2018 $sig 0
Apr_03_2018 $wba 4.181990067275811
Apr_03_2018 $whr 0
Apr_03_2018 $tr 0
Apr_03_2018 $gtat 0
Apr_03_2018 $168 3.4085824771415445
Apr_03_2018 $nasdaq 5.215937399199149
Apr_03_2018 $dji 2.8533673198144403
Apr_03_2018 $ltc 0
Apr_03_2018 $anet 0
Apr_03_2018 $meli 0
Apr_03_2018 $etsy 0
Apr_03_2018 $qvca 0
Apr_03_2018 $tgt 0
Apr_03_2018 $kr 0
Apr_03_2018 $300 4.701364226369391
Apr_03_2018 $290 5.701364226369391
Apr_03_2018 $61 0
Apr_03_2018 $azo 0
Apr_03_2018 $hban 0
Apr_03_2018 $dcth 0
Apr_03_2018 $rxmd 0
Apr_03_2018 $rnva 0
Apr_03_2018 $us 0
Apr_03_2018 $comp 0
Apr_03_2018 $crk -8.608254821977908
Apr_03_2018 $rig -8.023292321256752
Apr_03_2018 $eem 6.451638053219726
Apr_03_2018 $pnrg 0
Apr_03_2018 $oxy 0
Apr_03_2018 $nbl 0
Apr_03_2018 $pxd -4.935829480006413
Apr_03_2018 $fujhy 0
Apr_03_2018 $gelyy 0
Apr_03_2018 $gpvrf 0
Apr_03_2018 $lmt 0
Apr_03_2018 $ym 0
Apr_03_2018 $170 10.966211226049484
Apr_03_2018 $fnma 0
Apr_03_2018 $bvtk 0
Apr_03_2018 $mldz 0
Apr_03_2018 $viab 0
Apr_03_2018 $gld 0
Apr_03_2018 $tl 0
Apr_03_2018 $appl 0
Apr_03_2018 $gbpusd 0
Apr_03_2018 $usdjpy 0
Apr_03_2018 $audusd 0
Apr_03_2018 $gpro 0
Apr_03_2018 $yhoo 0
Apr_03_2018 $lnkd 0
Apr_03_2018 $brd 0
Apr_03_2018 $cat 0
Apr_03_2018 $wlt 0
Apr_03_2018 $sfor -1.2730184944064158
Apr_03_2018 $z 0
Apr_03_2018 $len 5.322852603115661
Apr_03_2018 $nugt 5.907815103836817
Apr_03_2018 $shld 0
Apr_03_2018 $xauusd 0
Apr_03_2018 $barc 0
Apr_03_2018 $lyg 0
Apr_03_2018 $gbtc 0
Apr_03_2018 $coin 0
Apr_03_2018 $159 0
Apr_03_2018 $203 0
Apr_03_2018 $stz 0
Apr_03_2018 $ko 5.520791980727569
Apr_03_2018 $lulu 0
Apr_03_2018 $jci 0
Apr_03_2018 $tsn 0
Apr_03_2018 $dust 5.907815103836817
Apr_03_2018 $es_f 3.4483834851995194
Apr_03_2018 $46 0
Apr_03_2018 $52 0
Apr_03_2018 $7 0.2801079191927345
Apr_03_2018 $tse 0
Apr_03_2018 $adst 0
Apr_03_2018 $drm 0
Apr_03_2018 $xaur 0
Apr_03_2018 $dat 0
Apr_03_2018 $iti 0
Apr_03_2018 $dtb 0
Apr_03_2018 $req 0
Apr_03_2018 $xnn 0
Apr_03_2018 $fbc 0
Apr_03_2018 $vltc 0
Apr_03_2018 $ant 0
Apr_03_2018 $acp 0
Apr_03_2018 $riya 0
Apr_03_2018 $hpc 0
Apr_03_2018 $fyp 0
Apr_03_2018 $ifnny 0
Apr_03_2018 $asml -7.023292321256752
Apr_03_2018 $skyay 0
Apr_03_2018 $avgo 0
Apr_03_2018 $dwti 0
Apr_03_2018 $uwti 0
Apr_03_2018 $890 0
Apr_03_2018 $768 0
Apr_03_2018 $763 0
Apr_03_2018 $717 0
Apr_03_2018 $37 0
Apr_03_2018 $stm -8.023292321256752
Apr_03_2018 $amssy -8.023292321256752
Apr_03_2018 $92 0
Apr_03_2018 $3 0
Apr_03_2018 $gild -1.8413022539809416
Apr_03_2018 $wgc 0
Apr_03_2018 $11 0
Apr_03_2018 $al 0
Apr_03_2018 $fl 0
Apr_03_2018 $panw 0
Apr_03_2018 $8 0
Apr_03_2018 $aks 4.290842208213039
Apr_03_2018 $edit -3.626782676415784
Apr_03_2018 $bby 0
Apr_03_2018 $stx 0
Apr_03_2018 $wdc 20.457932974707518
Apr_03_2018 $ndls 0
Apr_03_2018 $hcc 0
Apr_03_2018 $rgr 0
Apr_03_2018 $sgh 0
Apr_03_2018 $ntla 0.894009304311786
Apr_03_2018 $gsat 4.701364226369391
Apr_03_2018 $1t 0
Apr_03_2018 $sp 0
Apr_03_2018 $175 0
Apr_03_2018 $afl 0
Apr_03_2018 $bax 0
Apr_03_2018 $bdx 0
Apr_03_2018 $clx 0
Apr_03_2018 $cop 0
Apr_03_2018 $cvx 0
Apr_03_2018 $d 0
Apr_03_2018 $de 0
Apr_03_2018 $emr 0
Apr_03_2018 $gis 0
Apr_03_2018 $gpc 0
Apr_03_2018 $hcp 0
Apr_03_2018 $khc 0
Apr_03_2018 $kmb 0
Apr_03_2018 $kmi 5.0759993715875975
Apr_03_2018 $20k 0
Apr_03_2018 $aprn 0
Apr_03_2018 $renx 0
Apr_03_2018 $jw 0
Apr_03_2018 $tri 0
Apr_03_2018 $pso 0
Apr_03_2018 $djia 0
Apr_03_2018 $compq 0
Apr_03_2018 $ms 3.338794146984682
Apr_03_2018 $irbt 0
Apr_03_2018 $spxl 0
Apr_03_2018 $evbg 4.935829480006413
Apr_03_2018 $swch 3.350866979285257
Apr_03_2018 $celg -5.158221901342861
Apr_03_2018 $clr 0
Apr_03_2018 $nq_f 0
Apr_03_2018 $13 0
Apr_03_2018 $14 3.1164017256482337
Apr_03_2018 $26 3.1164017256482337
Apr_03_2018 $bbry 0
Apr_03_2018 $tif 0
Apr_03_2018 $dow 4.701364226369391
Apr_03_2018 $nsdq 4.701364226369391
Apr_03_2018 $snp 4.116401725648234
Apr_03_2018 $xlm 4.701364226369391
Apr_03_2018 $etbi 4.701364226369391
Apr_03_2018 $vmsi 4.701364226369391
Apr_03_2018 $n 3.70136422636939
Apr_03_2018 $faz 0
Apr_03_2018 $xl 0
Apr_03_2018 $jack 0
Apr_03_2018 $bid 0
Apr_03_2018 $qtnt 0
Apr_03_2018 $nvo 0
Apr_03_2018 $thc 0
Apr_03_2018 $prty 0
Apr_03_2018 $onb 0
Apr_03_2018 $ixic 0
Apr_03_2018 $uita 4.701364226369391
Apr_03_2018 $m 0
Apr_03_2018 $bbd 0
Apr_03_2018 $ndaq 0
Apr_03_2018 $y 0
Apr_03_2018 $ste 0
Apr_03_2018 $enic 0
Apr_03_2018 $wso 0
Apr_03_2018 $ice 0
Apr_03_2018 $amt 0
Apr_03_2018 $sto 0
Apr_03_2018 $e 0
Apr_03_2018 $ci 0
Apr_03_2018 $cme 0
Apr_03_2018 $libe 0
Apr_03_2018 $bpth 0
Apr_03_2018 $rigl 0
Apr_03_2018 $dbx 0
Apr_03_2018 $p 0
Apr_03_2018 $bti 5.322852603115661
Apr_03_2018 $90 0
Apr_03_2018 $sne 3.5970275665546545
Apr_03_2018 $100 -4.935829480006413
Apr_03_2018 $rio 3.9078151038368167
Apr_03_2018 $sbd 0
Apr_03_2018 $fimk 0
Apr_03_2018 $kite 2.0120650658334984
Apr_03_2018 $mni -8.257757574893775
Apr_03_2018 $agn 5.428345731962974
Apr_03_2018 $167 5.994469486090999
Apr_03_2018 $ilc 0
Apr_03_2018 $tnr 3.5970275665546545
Apr_03_2018 $282 0
Apr_03_2018 $lvs 0
Apr_03_2018 $mgm 0
Apr_03_2018 $hpq 0
Apr_03_2018 $mur 0
Apr_03_2018 $wgo 0
Apr_03_2018 $uaa 0
Apr_03_2018 $blfs 0
Apr_03_2018 $glmd 0
Apr_03_2018 $mgi 0
Apr_03_2018 $clls 2.09871944808768
Apr_03_2018 $hndaf 0
Apr_03_2018 $hymlf 0
Apr_03_2018 $hymtf 0
Apr_03_2018 $hympy 0
Apr_03_2018 $hympf 0
Apr_03_2018 $ctr 0
Apr_03_2018 $cmg 0
Apr_03_2018 $fit 0
Apr_03_2018 $sanp 0
Apr_03_2018 $deo 0
Apr_03_2018 $ecyt 0
Apr_03_2018 $grpn 0
Apr_03_2018 $avp 0
Apr_03_2018 $hl 0
Apr_03_2018 $odp 0
Apr_03_2018 $znga 0
Apr_03_2018 $twer 0
Apr_03_2018 $ceru 0
Apr_03_2018 $biib 0
Apr_03_2018 $ati 0
Apr_03_2018 $aep 0
Apr_03_2018 $aet 0
Apr_03_2018 $anik 0
Apr_03_2018 $blcm 0
Apr_03_2018 $btai 0
Apr_03_2018 $calm 0
Apr_03_2018 $clvs 0
Apr_03_2018 $cvs 0
Apr_03_2018 $dov 0
Apr_03_2018 $dps 0
Apr_03_2018 $esrx 0
Apr_03_2018 $fogo 0
Apr_03_2018 $slca 0
Apr_03_2018 $mnk 0
Apr_03_2018 $acad 0
Apr_03_2018 $fnsr 4.750273826850337
Apr_03_2018 $endp 0
Apr_03_2018 $aaoi 0
Apr_03_2018 $bbby 6.907815103836817
Apr_03_2018 $lfin 3.5858870089494546
Apr_03_2018 $tsm 4.322852603115661
Apr_03_2018 $pnc 6.907815103836817
Apr_03_2018 $flex 6.907815103836817
Apr_03_2018 $yndx 4.907815103836817
Apr_03_2018 $grub 6.907815103836817
Apr_03_2018 $hmny 4.907815103836817
Apr_03_2018 $teck 5.907815103836817
Apr_03_2018 $now 6.907815103836817
Apr_03_2018 $rut -4.935829480006413
Apr_03_2018 $vnm 0
Apr_03_2018 $prpo 6.215937399199149
Apr_03_2018 $cers 0
Apr_03_2018 $chd 0
Apr_03_2018 $chef 0
Apr_03_2018 $cib 0
Apr_03_2018 $cien 0
Apr_03_2018 $cio 0
Apr_03_2018 $ckh 0
Apr_03_2018 $ckx 0
Apr_03_2018 $clns 0
Apr_03_2018 $club 0
Apr_03_2018 $iyt 6.750273826850337
Apr_03_2018 $257 0
Apr_03_2018 $155 0
Apr_03_2018 $235 0
Apr_03_2018 $51 0
Apr_03_2018 $20 0
Apr_03_2018 $156 0
Apr_03_2018 $xly 0
Apr_03_2018 $180 5.750273826850337
Apr_03_2018 $v 0
Apr_03_2018 $innv 0
Apr_03_2018 $pbyi 0
Apr_03_2018 $cl_f 0
Apr_03_2018 $gc_f 0
Apr_03_2018 $wfm 0
Apr_03_2018 $td 0
Apr_03_2018 $cbs 0
Apr_03_2018 $iwr 0
Apr_03_2018 $wns 0
Apr_03_2018 $bld 0
Apr_03_2018 $entg 0
Apr_03_2018 $caci 0
Apr_03_2018 $rog 0
Apr_03_2018 $gmed 0
Apr_03_2018 $hqy 0
Apr_03_2018 $ako 0
Apr_03_2018 $goos 0
Apr_03_2018 $prlb 0
Apr_03_2018 $no 0
Apr_03_2018 $cocp 0
Apr_03_2018 $ebio 5.520791980727569
Apr_03_2018 $htgm 0
Apr_03_2018 $erbb 0
Apr_03_2018 $wmih 0
Apr_03_2018 $mpx 0
Apr_03_2018 $exas 0
Apr_03_2018 $hds 0
Apr_03_2018 $mar 0
Apr_03_2018 $opk 0
Apr_03_2018 $mrvl 0
Apr_03_2018 $ca 10.089805171112626
Apr_03_2018 $ibkr 0
Apr_03_2018 $ibb 2.1164017256482337
Apr_03_2018 $xbi 2.379436131482028
Apr_03_2018 $ntfl 0
Apr_03_2018 $yum 0
Apr_03_2018 $sun 0
Apr_03_2018 $rss 0
Apr_03_2018 $kim 0
Apr_03_2018 $nlnk 0
Apr_03_2018 $gevo 0
Apr_03_2018 $rlgt 0
Apr_03_2018 $prah 0
Apr_03_2018 $dwch 0
Apr_03_2018 $dgii 0
Apr_03_2018 $mco 0
Apr_03_2018 $tv 0
Apr_03_2018 $nsm 0
Apr_03_2018 $maxr 0
Apr_03_2018 $qure 2.379436131482028
Apr_03_2018 $blue -5.520791980727569
Apr_03_2018 $once 0
Apr_03_2018 $rgnx 0
Apr_03_2018 $nvs 4.181990067275811
Apr_03_2018 $10m 0
Apr_03_2018 $resn -1.2344652536370226
Apr_03_2018 $ivv 0
Apr_03_2018 $jnug 0
Apr_03_2018 $iemg 3.70136422636939
Apr_03_2018 $ubs 0
Apr_03_2018 $cnk 0
Apr_03_2018 $22 0
Apr_03_2018 $drwn 0
Apr_03_2018 $cyh 0
Apr_03_2018 $rty_f 0
Apr_03_2018 $pee 0
Apr_03_2018 $mo 0
Apr_03_2018 $cxo 0
Apr_03_2018 $ibn 6.907815103836817
Apr_03_2018 $bhp 6.907815103836817
Apr_03_2018 $crh 6.907815103836817
Apr_03_2018 $tot 6.907815103836817
Apr_03_2018 $tlt 3.1164017256482337
Apr_03_2018 $yale 0
Apr_03_2018 $2600 0
Apr_03_2018 $vrtx -6.743184402064018
Apr_03_2018 $incy -6.743184402064018
Apr_03_2018 $gbt -6.0062188078978105
Apr_03_2018 $imtl 0
Apr_03_2018 $610 0
Apr_03_2018 $momo 0
Apr_03_2018 $dgaz 0
Apr_03_2018 $ugaz 0
Apr_03_2018 $dg 0
Apr_03_2018 $flxn 0
Apr_03_2018 $enph 0
Apr_03_2018 $es -5.701364226369391
Apr_03_2018 $umpq 0
Apr_03_2018 $292m 0
Apr_03_2018 $185m 0
Apr_03_2018 $innd -1.2730184944064158
Apr_03_2018 $cann -1.2730184944064158
Apr_03_2018 $aphqf -1.2730184944064158
Apr_03_2018 $goph -1.2730184944064158
Apr_03_2018 $vend -1.2730184944064158
Apr_03_2018 $ck 0
Apr_03_2018 $104 4.701364226369391
Apr_03_2018 $5 4.181990067275811
Apr_03_2018 $tqqq 0
Apr_03_2018 $tza 0
Apr_03_2018 $gg 0
Apr_03_2018 $cavm 0
Apr_03_2018 $140 0
Apr_03_2018 $siri 0
Apr_03_2018 $isca 0
Apr_03_2018 $bysi 0
Apr_03_2018 $mbwm 0
Apr_03_2018 $lndc 0
Apr_03_2018 $evol 0
Apr_03_2018 $expe 0
Apr_03_2018 $etn 0
Apr_03_2018 $twlo 0
Apr_03_2018 $efa 0
Apr_03_2018 $sh 0
Apr_03_2018 $psq 0
Apr_03_2018 $acn 0
Apr_03_2018 $bhf 0
Apr_03_2018 $bhge 0
Apr_03_2018 $brk 0
Apr_03_2018 $cah 0
Apr_03_2018 $crl 0
Apr_03_2018 $fkinx 0
Apr_03_2018 $hon 0
Apr_03_2018 $mgti 0
Apr_03_2018 $angamo 0
Apr_03_2018 $gmo 0
Apr_03_2018 $pcln 0
Apr_03_2018 $4 5.520791980727569
Apr_03_2018 $edge 5.520791980727569
Apr_03_2018 $cali 6.520791980727569
Apr_03_2018 $nspr 6.520791980727569
Apr_03_2018 $refr 6.520791980727569
Apr_03_2018 $pay 0
Apr_03_2018 $dwt 0
Apr_03_2018 $ura 0
Apr_03_2018 $150 0
Apr_03_2018 $160 6.85336731981444
Apr_03_2018 $165 0.8144443468439237
Apr_03_2018 $185 6.750273826850337
Apr_03_2018 $rrts 0
Apr_03_2018 $pzza 0
Apr_03_2018 $dhi 4.049287529789697
Apr_03_2018 $arco 0
Apr_03_2018 $anf 7.04685302592808
Apr_03_2018 $run 5.181990067275811
Apr_03_2018 $cvlt 5.181990067275811
Apr_03_2018 $aaxn 4.181990067275811
Apr_03_2018 $wu 2.2079852758087553
Apr_03_2018 $bb 3.70136422636939
Apr_03_2018 $nxpi 0
Apr_03_2018 $amj 0
Apr_03_2018 $ma 6.322852603115661
Apr_03_2018 $abbv 2.350866979285257
Apr_03_2018 $rrc 0
Apr_03_2018 $jcp 0
Apr_03_2018 $bnft 0
Apr_03_2018 $pah 0
Apr_03_2018 $tsro 5.750273826850337
Apr_03_2018 $89 7.215937399199149
Apr_03_2018 $bxc 6.215937399199149
Apr_03_2018 $xsnx 0
Apr_03_2018 $tg 0
Apr_03_2018 $hlg 0
Apr_03_2018 $egan 0
Apr_03_2018 $arwr 0
Apr_03_2018 $bgne 0
Apr_03_2018 $vrs 0
Apr_03_2018 $cbio 0
Apr_03_2018 $imax 0
Apr_03_2018 $ri 0
Apr_03_2018 $mchp 0
Apr_03_2018 $279 0
Apr_03_2018 $30b 0
Apr_03_2018 $lbtya 0
Apr_03_2018 $12 3.1164017256482337
Apr_03_2018 $mjna 0
Apr_03_2018 $abr 0
Apr_03_2018 $aple 0
Apr_03_2018 $bg 0
Apr_03_2018 $cinf 0
Apr_03_2018 $cmi 0
Apr_03_2018 $eafax 0
Apr_03_2018 $epr 0
Apr_03_2018 $etp 0
Apr_03_2018 $pep 5.520791980727569
Apr_03_2018 $166 0
Apr_03_2018 $dpw 0
Apr_03_2018 $riot 0
Apr_03_2018 $akcpf 0
Apr_03_2018 $chtr 0
Apr_03_2018 $dish 0
Apr_03_2018 $dte 0
Apr_03_2018 $dvmt 0
Apr_03_2018 $glw 0
Apr_03_2018 $ssnlf 0
Apr_03_2018 $tmus 0
Apr_03_2018 $ntdoy 5.181990067275811
Apr_03_2018 $tcehy 5.181990067275811
Apr_03_2018 $aaba 0
Apr_03_2018 $sqqq 0
Apr_03_2018 $30 0
Apr_03_2018 $myl 0
Apr_03_2018 $fred 0
Apr_03_2018 $eric 0
Apr_03_2018 $sjr 0
Apr_03_2018 $500 0
Apr_03_2018 $plfx -8.023292321256752
Apr_03_2018 $gbbt -8.023292321256752
Apr_03_2018 $txtm -8.023292321256752
Apr_03_2018 $acol -8.023292321256752
Apr_03_2018 $16 4.701364226369391
Apr_03_2018 $aytu 8.023292321256752
Apr_03_2018 $wrfx 8.023292321256752
Apr_03_2018 $smce 8.023292321256752
Apr_03_2018 $shv 4.701364226369391
Apr_03_2018 $iefa 4.701364226369391
Apr_03_2018 $bil 4.701364226369391
Apr_03_2018 $ilf 4.701364226369391
Apr_03_2018 $et 0
Apr_03_2018 $rty 0
Apr_03_2018 $wf 0
Apr_03_2018 $jll 0
Apr_03_2018 $rare 0
Apr_03_2018 $lxft 0
