Date Stock Sentiment
Apr_01_2018 $fusz 7.034731638379579
Apr_01_2018 $intc 3.0446357943096958
Apr_01_2018 $snap 3.547471653350382
Apr_01_2018 $twtr 3.162181497465591
Apr_01_2018 $msft -9.399311702044558
Apr_01_2018 $spy 3.9534132799869264
Apr_01_2018 $amd -2.2924514698196505
Apr_01_2018 $fb -2.5071503586826998
Apr_01_2018 $ry 0
Apr_01_2018 $1t 0
Apr_01_2018 $amzn 1.9711608681633477
Apr_01_2018 $nflx -2.3219280948873626
Apr_01_2018 $aapl 0.9352630528819144
Apr_01_2018 $tsla 0.3463056403186795
Apr_01_2018 $3 0
Apr_01_2018 $edit 2.5183253076908656
Apr_01_2018 $crsp 10.575207991757061
Apr_01_2018 $ntla 0
Apr_01_2018 $1 0
Apr_01_2018 $vix 3.295932886354418
Apr_01_2018 $mcd 0
Apr_01_2018 $x 0
Apr_01_2018 $ostk 0
Apr_01_2018 $googl -0.5197596396261035
Apr_01_2018 $clls 0
Apr_01_2018 $sgmo 13.34424641926173
Apr_01_2018 $apc 1.6166713604484946
Apr_01_2018 $75 0
Apr_01_2018 $sq 3.1963972128035034
Apr_01_2018 $cost 0
Apr_01_2018 $shop 0
Apr_01_2018 $mj 0
Apr_01_2018 $uvxy 0
Apr_01_2018 $tvix 3.0588936890535683
Apr_01_2018 $dwti 0
Apr_01_2018 $uwti 0
Apr_01_2018 $viab 0
Apr_01_2018 $ati 0
Apr_01_2018 $aep 0
Apr_01_2018 $aks 0
Apr_01_2018 $roku 0
Apr_01_2018 $btsc 0
Apr_01_2018 $s 0
Apr_01_2018 $nbdr 1.9174212631006877
Apr_01_2018 $rcgr 3.917421263100688
Apr_01_2018 $nvda 1.8231222379159202
Apr_01_2018 $sbux 0
Apr_01_2018 $oil 0
Apr_01_2018 $eurusd 0
Apr_01_2018 $aprn 0
Apr_01_2018 $mu 2.585373128492876
Apr_01_2018 $vxx 4.518325307690866
Apr_01_2018 $rut 7.103287808412022
Apr_01_2018 $dia 4.295932886354418
Apr_01_2018 $qqq 3.2255435584630194
Apr_01_2018 $nwurf 0
Apr_01_2018 $db 0
Apr_01_2018 $bp 0
Apr_01_2018 $goog 6.202335513445522
Apr_01_2018 $fxi 0
Apr_01_2018 $61 0
Apr_01_2018 $afl 0
Apr_01_2018 $amgn 0
Apr_01_2018 $csco 0.8783214434117478
Apr_01_2018 $cvs 0
Apr_01_2018 $ed 0
Apr_01_2018 $hd 0
Apr_01_2018 $jnj 0
Apr_01_2018 $lmt 0
Apr_01_2018 $ma 0
Apr_01_2018 $mmm 0
Apr_01_2018 $mo 0
Apr_01_2018 $o 0
Apr_01_2018 $pep 4.78135971352466
Apr_01_2018 $pfe 1.724776185158292
Apr_01_2018 $t -2.731728945800059
Apr_01_2018 $ul 0
Apr_01_2018 $vlo 5.103287808412022
Apr_01_2018 $vz 0
Apr_01_2018 $xom -2.0942990251847675
Apr_01_2018 $twmjf 0
Apr_01_2018 $sg 0
Apr_01_2018 $gild 0
Apr_01_2018 $innv 5.724776185158292
Apr_01_2018 $wmt 3.917421263100688
Apr_01_2018 $tgt 4.40284809027093
Apr_01_2018 $gld 6.699110773184308
Apr_01_2018 $ebay 3.5548511837159795
Apr_01_2018 $bivv 0
Apr_01_2018 $sny 0
Apr_01_2018 $14 0
Apr_01_2018 $27 0
Apr_01_2018 $19 0
Apr_01_2018 $grow 0
Apr_01_2018 $bac 3.103287808412022
Apr_01_2018 $dirv 6.046704280045654
Apr_01_2018 $mgti 3.615287037577954
Apr_01_2018 $a 4.380821783940931
Apr_01_2018 $syy 0
Apr_01_2018 $im 0
Apr_01_2018 $ko 2.9333628069697095
Apr_01_2018 $fox 0
Apr_01_2018 $jci 0
Apr_01_2018 $pagp 0
Apr_01_2018 $int 0
Apr_01_2018 $chscp 0
Apr_01_2018 $aal 0
Apr_01_2018 $sedg 4.103287808412022
Apr_01_2018 $andx 0
Apr_01_2018 $andv 0
Apr_01_2018 $brk 0
Apr_01_2018 $8 0
Apr_01_2018 $wfc 4.78135971352466
Apr_01_2018 $sonc 7.103287808412022
Apr_01_2018 $sngx 7.103287808412022
Apr_01_2018 $etsy 0
Apr_01_2018 $qvca 0
Apr_01_2018 $bab 0
Apr_01_2018 $baba 0
Apr_01_2018 $spx 2.9740047914670553
Apr_01_2018 $175 0
